PassengerId,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,PredictProba,Prediction,CM,Survived
467,2,"Campbell, Mr. William",male,,0,0,239853,0.0,,S,0.01,0.0,TN,0
468,1,"Smart, Mr. John Montgomery",male,56.0,0,0,113792,26.55,,S,0.2350952380952381,0.0,TN,0
469,3,"Scanlan, Mr. James",male,,0,0,36209,7.725,,Q,0.06966187617122867,0.0,TN,0
470,3,"Baclini, Miss. Helene Barbara",female,0.75,2,1,2666,19.2583,,C,0.93,1.0,TP,1
471,3,"Keefe, Mr. Arthur",male,,0,0,323592,7.25,,S,0.08598390665721105,0.0,TN,0
472,3,"Cacic, Mr. Luka",male,38.0,0,0,315089,8.6625,,S,0.15704761904761907,0.0,TN,0
473,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,33.0,1,2,C.A. 34651,27.75,,S,0.98,1.0,TP,1
474,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",female,23.0,0,0,SC/AH Basle 541,13.7917,D,C,0.94,1.0,TP,1
475,3,"Strandberg, Miss. Ida Sofia",female,22.0,0,0,7553,9.8375,,S,0.09,0.0,TN,0
476,1,"Clifford, Mr. George Quincy",male,,0,0,110465,52.0,A14,S,0.19299999999999998,0.0,TN,0
477,2,"Renouf, Mr. Peter Henry",male,34.0,1,0,31027,21.0,,S,0.11,0.0,TN,0
478,3,"Braund, Mr. Lewis Richard",male,29.0,1,0,3460,7.0458,,S,0.10688159879336351,0.0,TN,0
479,3,"Karlsson, Mr. Nils August",male,22.0,0,0,350060,7.5208,,S,0.20350865800865797,0.0,TN,0
480,3,"Hirvonen, Miss. Hildur E",female,2.0,0,1,3101298,12.2875,,S,0.76,1.0,TP,1
481,3,"Goodwin, Master. Harold Victor",male,9.0,5,2,CA 2144,46.9,,S,0.03,0.0,TN,0
482,2,"Frost, Mr. Anthony Wood ""Archie""",male,,0,0,239854,0.0,,S,0.0,0.0,TN,0
483,3,"Rouse, Mr. Richard Henry",male,50.0,0,0,A/5 3594,8.05,,S,0.2175,0.0,TN,0
484,3,"Turkula, Mrs. (Hedwig)",female,63.0,0,0,4134,9.5875,,S,0.3,0.0,FN,1
485,1,"Bishop, Mr. Dickinson H",male,25.0,1,0,11967,91.0792,B49,C,0.5034761904761905,1.0,TP,1
486,3,"Lefebre, Miss. Jeannie",female,,3,1,4133,25.4667,,S,0.02,0.0,TN,0
487,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",female,35.0,1,0,19943,90.0,C93,S,1.0,1.0,TP,1
488,1,"Kent, Mr. Edward Austin",male,58.0,0,0,11771,29.7,B37,C,0.1,0.0,TN,0
489,3,"Somerton, Mr. Francis William",male,30.0,0,0,A.5. 18509,8.05,,S,0.45211904761904764,0.0,TN,0
490,3,"Coutts, Master. Eden Leslie ""Neville""",male,9.0,1,1,C.A. 37671,15.9,,S,0.77,1.0,TP,1
491,3,"Hagland, Mr. Konrad Mathias Reiersen",male,,1,0,65304,19.9667,,S,0.0,0.0,TN,0
492,3,"Windelov, Mr. Einar",male,21.0,0,0,SOTON/OQ 3101317,7.25,,S,0.007575757575757576,0.0,TN,0
493,1,"Molson, Mr. Harry Markland",male,55.0,0,0,113787,30.5,C30,S,0.08866666666666666,0.0,TN,0
494,1,"Artagaveytia, Mr. Ramon",male,71.0,0,0,PC 17609,49.5042,,C,0.0,0.0,TN,0
495,3,"Stanley, Mr. Edward Roland",male,21.0,0,0,A/4 45380,8.05,,S,0.0003125,0.0,TN,0
496,3,"Yousseff, Mr. Gerious",male,,0,0,2627,14.4583,,C,0.0007142857142857143,0.0,TN,0
497,1,"Eustis, Miss. Elizabeth Mussey",female,54.0,1,0,36947,78.2667,D20,C,0.98,1.0,TP,1
498,3,"Shellard, Mr. Frederick William",male,,0,0,C.A. 6212,15.1,,S,0.0,0.0,TN,0
499,1,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",female,25.0,1,2,113781,151.55,C22 C26,S,0.98,1.0,FP,0
500,3,"Svensson, Mr. Olof",male,24.0,0,0,350035,7.7958,,S,0.4038636363636364,0.0,TN,0
501,3,"Calic, Mr. Petar",male,17.0,0,0,315086,8.6625,,S,0.005,0.0,TN,0
502,3,"Canavan, Miss. Mary",female,21.0,0,0,364846,7.75,,Q,0.9748484848484849,1.0,FP,0
503,3,"O'Sullivan, Miss. Bridget Mary",female,,0,0,330909,7.6292,,Q,0.9034565573315569,1.0,FP,0
504,3,"Laitinen, Miss. Kristina Sofia",female,37.0,0,0,4135,9.5875,,S,0.5159523809523808,1.0,FP,0
505,1,"Maioni, Miss. Roberta",female,16.0,0,0,110152,86.5,B79,S,1.0,1.0,TP,1
506,1,"Penasco y Castellana, Mr. Victor de Satode",male,18.0,1,0,PC 17758,108.9,C65,C,0.34,0.0,TN,0
507,2,"Quick, Mrs. Frederick Charles (Jane Richards)",female,33.0,0,2,26360,26.0,,S,0.94,1.0,TP,1
508,1,"Bradley, Mr. George (""George Arthur Brayton"")",male,,0,0,111427,26.55,,S,0.07,0.0,FN,1
509,3,"Olsen, Mr. Henry Margido",male,28.0,0,0,C 4001,22.525,,S,0.035,0.0,TN,0
510,3,"Lang, Mr. Fang",male,26.0,0,0,1601,56.4958,,S,0.17833333333333332,0.0,FN,1
511,3,"Daly, Mr. Eugene Patrick",male,29.0,0,0,382651,7.75,,Q,0.026432039349851034,0.0,FN,1
512,3,"Webber, Mr. James",male,,0,0,SOTON/OQ 3101316,8.05,,S,0.0,0.0,TN,0
513,1,"McGough, Mr. James Robert",male,36.0,0,0,PC 17473,26.2875,E25,S,0.96,1.0,TP,1
514,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",female,54.0,1,0,PC 17603,59.4,,C,1.0,1.0,TP,1
515,3,"Coleff, Mr. Satio",male,24.0,0,0,349209,7.4958,,S,0.4038636363636364,0.0,TN,0
516,1,"Walker, Mr. William Anderson",male,47.0,0,0,36967,34.0208,D46,S,0.255,0.0,TN,0
517,2,"Lemore, Mrs. (Amelia Milley)",female,34.0,0,0,C.A. 34260,10.5,F33,S,0.98,1.0,TP,1
518,3,"Ryan, Mr. Patrick",male,,0,0,371110,24.15,,Q,0.0,0.0,TN,0
519,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",female,36.0,1,0,226875,26.0,,S,0.99,1.0,TP,1
520,3,"Pavlovic, Mr. Stefo",male,32.0,0,0,349242,7.8958,,S,0.26401691729323307,0.0,TN,0
521,1,"Perreault, Miss. Anne",female,30.0,0,0,12749,93.5,B73,S,1.0,1.0,TP,1
522,3,"Vovk, Mr. Janko",male,22.0,0,0,349252,7.8958,,S,0.0,0.0,TN,0
523,3,"Lahoud, Mr. Sarkis",male,,0,0,2624,7.225,,C,0.07147016962071057,0.0,TN,0
524,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",female,44.0,0,1,111361,57.9792,B18,C,1.0,1.0,TP,1
525,3,"Kassem, Mr. Fared",male,,0,0,2700,7.2292,,C,0.0598145647249747,0.0,TN,0
526,3,"Farrell, Mr. James",male,40.5,0,0,367232,7.75,,Q,0.01,0.0,TN,0
527,2,"Ridsdale, Miss. Lucy",female,50.0,0,0,W./C. 14258,10.5,,S,0.89,1.0,TP,1
528,1,"Farthing, Mr. John",male,,0,0,PC 17483,221.7792,C95,S,0.5098095238095239,1.0,FP,0
529,3,"Salonen, Mr. Johan Werner",male,39.0,0,0,3101296,7.925,,S,0.6,1.0,FP,0
530,2,"Hocking, Mr. Richard George",male,23.0,2,1,29104,11.5,,S,0.0,0.0,TN,0
531,2,"Quick, Miss. Phyllis May",female,2.0,1,1,26360,26.0,,S,0.88,1.0,TP,1
532,3,"Toufik, Mr. Nakli",male,,0,0,2641,7.2292,,C,0.07442472877927059,0.0,TN,0
533,3,"Elias, Mr. Joseph Jr",male,17.0,1,1,2690,7.2292,,C,0.0,0.0,TN,0
534,3,"Peter, Mrs. Catherine (Catherine Rizk)",female,,0,2,2668,22.3583,,C,0.14,0.0,FN,1
535,3,"Cacic, Miss. Marija",female,30.0,0,0,315084,8.6625,,S,0.78,1.0,FP,0
536,2,"Hart, Miss. Eva Miriam",female,7.0,0,2,F.C.C. 13529,26.25,,S,0.99,1.0,TP,1
537,1,"Butt, Major. Archibald Willingham",male,45.0,0,0,113050,26.55,B38,S,0.675,1.0,FP,0
538,1,"LeRoy, Miss. Bertha",female,30.0,0,0,PC 17761,106.425,,C,1.0,1.0,TP,1
539,3,"Risien, Mr. Samuel Beard",male,,0,0,364498,14.5,,S,0.0007142857142857143,0.0,TN,0
540,1,"Frolicher, Miss. Hedwig Margaritha",female,22.0,0,2,13568,49.5,B39,C,0.99,1.0,TP,1
541,1,"Crosby, Miss. Harriet R",female,36.0,0,2,WE/P 5735,71.0,B22,S,0.99,1.0,TP,1
542,3,"Andersson, Miss. Ingeborg Constanzia",female,9.0,4,2,347082,31.275,,S,0.05,0.0,TN,0
543,3,"Andersson, Miss. Sigrid Elisabeth",female,11.0,4,2,347082,31.275,,S,0.13,0.0,TN,0
544,2,"Beane, Mr. Edward",male,32.0,1,0,2908,26.0,,S,0.02,0.0,FN,1
545,1,"Douglas, Mr. Walter Donald",male,50.0,1,0,PC 17761,106.425,C86,C,0.67,1.0,FP,0
546,1,"Nicholson, Mr. Arthur Ernest",male,64.0,0,0,693,26.0,,S,0.07222222222222223,0.0,TN,0
547,2,"Beane, Mrs. Edward (Ethel Clarke)",female,19.0,1,0,2908,26.0,,S,0.9,1.0,TP,1
548,2,"Padro y Manent, Mr. Julian",male,,0,0,SC/PARIS 2146,13.8625,,C,0.0,0.0,FN,1
549,3,"Goldsmith, Mr. Frank John",male,33.0,1,1,363291,20.525,,S,0.2193333333333333,0.0,TN,0
550,2,"Davies, Master. John Morgan Jr",male,8.0,1,1,C.A. 33112,36.75,,S,0.74,1.0,TP,1
551,1,"Thayer, Mr. John Borland Jr",male,17.0,0,2,17421,110.8833,C70,C,0.05,0.0,FN,1
552,2,"Sharp, Mr. Percival James R",male,27.0,0,0,244358,26.0,,S,0.0,0.0,TN,0
553,3,"O'Brien, Mr. Timothy",male,,0,0,330979,7.8292,,Q,0.06966187617122867,0.0,TN,0
554,3,"Leeni, Mr. Fahim (""Philip Zenni"")",male,22.0,0,0,2620,7.225,,C,0.0,0.0,FN,1
555,3,"Ohman, Miss. Velin",female,22.0,0,0,347085,7.775,,S,0.9905833333333334,1.0,TP,1
556,1,"Wright, Mr. George",male,62.0,0,0,113807,26.55,,S,0.1850952380952381,0.0,TN,0
557,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,48.0,1,0,11755,39.6,A16,C,1.0,1.0,TP,1
558,1,"Robbins, Mr. Victor",male,,0,0,PC 17757,227.525,,C,0.01,0.0,TN,0
559,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,39.0,1,1,110413,79.65,E67,S,1.0,1.0,TP,1
560,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,36.0,1,0,345572,17.4,,S,0.37821428571428567,0.0,FN,1
561,3,"Morrow, Mr. Thomas Rowan",male,,0,0,372622,7.75,,Q,0.06966187617122867,0.0,TN,0
562,3,"Sivic, Mr. Husein",male,40.0,0,0,349251,7.8958,,S,0.38080952380952376,0.0,TN,0
563,2,"Norman, Mr. Robert Douglas",male,28.0,0,0,218629,13.5,,S,0.0,0.0,TN,0
564,3,"Simmons, Mr. John",male,,0,0,SOTON/OQ 392082,8.05,,S,0.051551075451597025,0.0,TN,0
565,3,"Meanwell, Miss. (Marion Ogden)",female,,0,0,SOTON/O.Q. 392087,8.05,,S,0.062110155195681506,0.0,TN,0
566,3,"Davies, Mr. Alfred J",male,24.0,2,0,A/4 48871,24.15,,S,0.32666666666666666,0.0,TN,0
567,3,"Stoytcheff, Mr. Ilia",male,19.0,0,0,349205,7.8958,,S,0.0,0.0,TN,0
568,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,29.0,0,4,349909,21.075,,S,0.4083333333333334,0.0,TN,0
569,3,"Doharr, Mr. Tannous",male,,0,0,2686,7.2292,,C,0.07442472877927059,0.0,TN,0
570,3,"Jonsson, Mr. Carl",male,32.0,0,0,350417,7.8542,,S,0.00375,0.0,FN,1
571,2,"Harris, Mr. George",male,62.0,0,0,S.W./PP 752,10.5,,S,0.0,0.0,FN,1
572,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,53.0,2,0,11769,51.4792,C101,S,1.0,1.0,TP,1
573,1,"Flynn, Mr. John Irwin (""Irving"")",male,36.0,0,0,PC 17474,26.3875,E25,S,0.87,1.0,TP,1
574,3,"Kelly, Miss. Mary",female,,0,0,14312,7.75,,Q,0.80832366661733,1.0,TP,1
575,3,"Rush, Mr. Alfred George John",male,16.0,0,0,A/4. 20589,8.05,,S,0.2743333333333332,0.0,TN,0
576,3,"Patchett, Mr. George",male,19.0,0,0,358585,14.5,,S,0.18673809523809523,0.0,TN,0
577,2,"Garside, Miss. Ethel",female,34.0,0,0,243880,13.0,,S,0.99,1.0,TP,1
578,1,"Silvey, Mrs. William Baird (Alice Munger)",female,39.0,1,0,13507,55.9,E44,S,0.99,1.0,TP,1
579,3,"Caram, Mrs. Joseph (Maria Elias)",female,,1,0,2689,14.4583,,C,0.91,1.0,FP,0
580,3,"Jussila, Mr. Eiriik",male,32.0,0,0,STON/O 2. 3101286,7.925,,S,0.04,0.0,FN,1
581,2,"Christy, Miss. Julie Rachel",female,25.0,1,1,237789,30.0,,S,0.82,1.0,TP,1
582,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,39.0,1,1,17421,110.8833,C68,C,0.98,1.0,TP,1
583,2,"Downton, Mr. William James",male,54.0,0,0,28403,26.0,,S,0.0,0.0,TN,0
584,1,"Ross, Mr. John Hugo",male,36.0,0,0,13049,40.125,A10,C,0.69,1.0,FP,0
585,3,"Paulner, Mr. Uscher",male,,0,0,3411,8.7125,,C,0.03793773289051263,0.0,TN,0
586,1,"Taussig, Miss. Ruth",female,18.0,0,2,110413,79.65,E68,S,1.0,1.0,TP,1
587,2,"Jarvis, Mr. John Denzil",male,47.0,0,0,237565,15.0,,S,0.05166666666666666,0.0,TN,0
588,1,"Frolicher-Stehli, Mr. Maxmillian",male,60.0,1,1,13567,79.2,B41,C,0.105,0.0,FN,1
589,3,"Gilinski, Mr. Eliezer",male,22.0,0,0,14973,8.05,,S,0.0003125,0.0,TN,0
590,3,"Murdlin, Mr. Joseph",male,,0,0,A./5. 3235,8.05,,S,0.033139684889895285,0.0,TN,0
591,3,"Rintamaki, Mr. Matti",male,35.0,0,0,STON/O 2. 3101273,7.125,,S,0.0,0.0,TN,0
592,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,52.0,1,0,36947,78.2667,D20,C,1.0,1.0,TP,1
593,3,"Elsbury, Mr. William James",male,47.0,0,0,A/5 3902,7.25,,S,0.0,0.0,TN,0
594,3,"Bourke, Miss. Mary",female,,0,2,364848,7.75,,Q,0.87,1.0,FP,0
595,2,"Chapman, Mr. John Henry",male,37.0,1,0,SC/AH 29037,26.0,,S,0.0,0.0,TN,0
596,3,"Van Impe, Mr. Jean Baptiste",male,36.0,1,1,345773,24.15,,S,0.0,0.0,TN,0
597,2,"Leitch, Miss. Jessie Wills",female,,0,0,248727,33.0,,S,1.0,1.0,TP,1
598,3,"Johnson, Mr. Alfred",male,49.0,0,0,LINE,0.0,,S,0.01,0.0,TN,0
599,3,"Boulos, Mr. Hanna",male,,0,0,2664,7.225,,C,0.10881911981276597,0.0,TN,0
600,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,49.0,1,0,PC 17485,56.9292,A20,C,0.386,0.0,FN,1
601,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,24.0,2,1,243847,27.0,,S,0.94,1.0,TP,1
602,3,"Slabenoff, Mr. Petco",male,,0,0,349214,7.8958,,S,0.03793773289051263,0.0,TN,0
603,1,"Harrington, Mr. Charles H",male,,0,0,113796,42.4,,S,0.005333333333333333,0.0,TN,0
604,3,"Torber, Mr. Ernst William",male,44.0,0,0,364511,8.05,,S,0.5346666666666666,1.0,FP,0
605,1,"Homer, Mr. Harry (""Mr E Haven"")",male,35.0,0,0,111426,26.55,,C,0.7517619047619047,1.0,TP,1
606,3,"Lindell, Mr. Edvard Bengtsson",male,36.0,1,0,349910,15.55,,S,0.0,0.0,TN,0
607,3,"Karaic, Mr. Milan",male,30.0,0,0,349246,7.8958,,S,0.030158730158730163,0.0,TN,0
608,1,"Daniel, Mr. Robert Williams",male,27.0,0,0,113804,30.5,,S,0.6169444444444445,1.0,TP,1
609,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,22.0,1,2,SC/Paris 2123,41.5792,,C,0.9,1.0,TP,1
610,1,"Shutes, Miss. Elizabeth W",female,40.0,0,0,PC 17582,153.4625,C125,S,1.0,1.0,TP,1
611,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,39.0,1,5,347082,31.275,,S,0.51,1.0,FP,0
612,3,"Jardin, Mr. Jose Neto",male,,0,0,SOTON/O.Q. 3101305,7.05,,S,0.07442472877927059,0.0,TN,0
613,3,"Murphy, Miss. Margaret Jane",female,,1,0,367230,15.5,,Q,0.5710119047619047,1.0,TP,1
614,3,"Horgan, Mr. John",male,,0,0,370377,7.75,,Q,0.07442472877927059,0.0,TN,0
615,3,"Brocklebank, Mr. William Alfred",male,35.0,0,0,364512,8.05,,S,0.0,0.0,TN,0
616,2,"Herman, Miss. Alice",female,24.0,1,2,220845,65.0,,S,0.93,1.0,TP,1
617,3,"Danbom, Mr. Ernst Gilbert",male,34.0,1,1,347080,14.4,,S,0.016666666666666666,0.0,TN,0
618,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,26.0,1,0,A/5. 3336,16.1,,S,0.8659166666666667,1.0,FP,0
619,2,"Becker, Miss. Marion Louise",female,4.0,2,1,230136,39.0,F4,S,0.83,1.0,TP,1
620,2,"Gavey, Mr. Lawrence",male,26.0,0,0,31028,10.5,,S,0.01,0.0,TN,0
621,3,"Yasbeck, Mr. Antoni",male,27.0,1,0,2659,14.4542,,C,0.14666666666666667,0.0,TN,0
622,1,"Kimball, Mr. Edwin Nelson Jr",male,42.0,1,0,11753,52.5542,D19,S,0.5041666666666668,1.0,TP,1
623,3,"Nakid, Mr. Sahid",male,20.0,1,1,2653,15.7417,,C,0.11,0.0,FN,1
624,3,"Hansen, Mr. Henry Damsgaard",male,21.0,0,0,350029,7.8542,,S,0.27808730158730155,0.0,TN,0
625,3,"Bowen, Mr. David John ""Dai""",male,21.0,0,0,54636,16.1,,S,0.22,0.0,TN,0
626,1,"Sutton, Mr. Frederick",male,61.0,0,0,36963,32.3208,D50,S,0.09666666666666666,0.0,TN,0
627,2,"Kirkland, Rev. Charles Leonard",male,57.0,0,0,219533,12.35,,Q,0.01,0.0,TN,0
628,1,"Longley, Miss. Gretchen Fiske",female,21.0,0,0,13502,77.9583,D9,S,1.0,1.0,TP,1
629,3,"Bostandyeff, Mr. Guentcho",male,26.0,0,0,349224,7.8958,,S,0.02,0.0,TN,0
630,3,"O'Connell, Mr. Patrick D",male,,0,0,334912,7.7333,,Q,0.08598390665721105,0.0,TN,0
631,1,"Barkworth, Mr. Algernon Henry Wilson",male,80.0,0,0,27042,30.0,A23,S,0.0,0.0,FN,1
632,3,"Lundahl, Mr. Johan Svensson",male,51.0,0,0,347743,7.0542,,S,0.0,0.0,TN,0
633,1,"Stahelin-Maeglin, Dr. Max",male,32.0,0,0,13214,30.5,B50,C,0.385,0.0,FN,1
634,1,"Parr, Mr. William Henry Marsh",male,,0,0,112052,0.0,,S,0.1518549783549784,0.0,TN,0
635,3,"Skoog, Miss. Mabel",female,9.0,3,2,347088,27.9,,S,0.02,0.0,TN,0
636,2,"Davis, Miss. Mary",female,28.0,0,0,237668,13.0,,S,0.98,1.0,TP,1
637,3,"Leinonen, Mr. Antti Gustaf",male,32.0,0,0,STON/O 2. 3101292,7.925,,S,0.2657857142857142,0.0,TN,0
638,2,"Collyer, Mr. Harvey",male,31.0,1,1,C.A. 31921,26.25,,S,0.125,0.0,TN,0
639,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,41.0,0,5,3101295,39.6875,,S,0.05,0.0,TN,0
640,3,"Thorneycroft, Mr. Percival",male,,1,0,376564,16.1,,S,0.0,0.0,TN,0
641,3,"Jensen, Mr. Hans Peder",male,20.0,0,0,350050,7.8542,,S,0.26176190476190475,0.0,TN,0
642,1,"Sagesser, Mlle. Emma",female,24.0,0,0,PC 17477,69.3,B35,C,1.0,1.0,TP,1
643,3,"Skoog, Miss. Margit Elizabeth",female,2.0,3,2,347088,27.9,,S,0.16,0.0,TN,0
644,3,"Foo, Mr. Choong",male,,0,0,1601,56.4958,,S,0.4998095238095238,0.0,FN,1
645,3,"Baclini, Miss. Eugenie",female,0.75,2,1,2666,19.2583,,C,0.89,1.0,TP,1
646,1,"Harper, Mr. Henry Sleeper",male,48.0,1,0,PC 17572,76.7292,D33,C,0.5,0.0,FN,1
647,3,"Cor, Mr. Liudevit",male,19.0,0,0,349231,7.8958,,S,0.18010497835497827,0.0,TN,0
648,1,"Simonius-Blumer, Col. Oberst Alfons",male,56.0,0,0,13213,35.5,A26,C,0.2,0.0,FN,1
649,3,"Willey, Mr. Edward",male,,0,0,S.O./P.P. 751,7.55,,S,0.10881911981276597,0.0,TN,0
650,3,"Stanley, Miss. Amy Zillah Elsie",female,23.0,0,0,CA. 2314,7.55,,S,0.7322473028789658,1.0,TP,1
651,3,"Mitkoff, Mr. Mito",male,,0,0,349221,7.8958,,S,0.033139684889895285,0.0,TN,0
652,2,"Doling, Miss. Elsie",female,18.0,0,1,231919,23.0,,S,0.9816666666666666,1.0,TP,1
653,3,"Kalvik, Mr. Johannes Halvorsen",male,21.0,0,0,8475,8.4333,,S,0.0,0.0,TN,0
654,3,"O'Leary, Miss. Hanora ""Norah""",female,,0,0,330919,7.8292,,Q,0.801916483769741,1.0,TP,1
655,3,"Hegarty, Miss. Hanora ""Nora""",female,18.0,0,0,365226,6.75,,Q,0.5058333333333332,1.0,FP,0
656,2,"Hickman, Mr. Leonard Mark",male,24.0,2,0,S.O.C. 14879,73.5,,S,0.0,0.0,TN,0
657,3,"Radeff, Mr. Alexander",male,,0,0,349223,7.8958,,S,0.03950616596347868,0.0,TN,0
658,3,"Bourke, Mrs. John (Catherine)",female,32.0,1,1,364849,15.5,,Q,0.85,1.0,FP,0
659,2,"Eitemiller, Mr. George Floyd",male,23.0,0,0,29751,13.0,,S,0.0,0.0,TN,0
660,1,"Newell, Mr. Arthur Webster",male,58.0,0,2,35273,113.275,D48,C,0.3,0.0,TN,0
661,1,"Frauenthal, Dr. Henry William",male,50.0,2,0,PC 17611,133.65,,S,0.22,0.0,FN,1
662,3,"Badt, Mr. Mohamed",male,40.0,0,0,2623,7.225,,C,0.0,0.0,TN,0
663,1,"Colley, Mr. Edward Pomeroy",male,47.0,0,0,5727,25.5875,E58,S,0.83,1.0,FP,0
664,3,"Coleff, Mr. Peju",male,36.0,0,0,349210,7.4958,,S,0.0,0.0,TN,0
665,3,"Lindqvist, Mr. Eino William",male,20.0,1,0,STON/O 2. 3101285,7.925,,S,0.105,0.0,FN,1
666,2,"Hickman, Mr. Lewis",male,32.0,2,0,S.O.C. 14879,73.5,,S,0.06,0.0,TN,0
667,2,"Butler, Mr. Reginald Fenton",male,25.0,0,0,234686,13.0,,S,0.0,0.0,TN,0
668,3,"Rommetvedt, Mr. Knud Paust",male,,0,0,312993,7.775,,S,0.07147016962071057,0.0,TN,0
669,3,"Cook, Mr. Jacob",male,43.0,0,0,A/5 3536,8.05,,S,0.0834404761904762,0.0,TN,0
670,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,,1,0,19996,52.0,C126,S,1.0,1.0,TP,1
671,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",female,40.0,1,1,29750,39.0,,S,0.98,1.0,TP,1
672,1,"Davidson, Mr. Thornton",male,31.0,1,0,F.C. 12750,52.0,B71,S,0.87,1.0,FP,0
673,2,"Mitchell, Mr. Henry Michael",male,70.0,0,0,C.A. 24580,10.5,,S,0.16,0.0,TN,0
674,2,"Wilhelms, Mr. Charles",male,31.0,0,0,244270,13.0,,S,0.0,0.0,FN,1
675,2,"Watson, Mr. Ennis Hastings",male,,0,0,239856,0.0,,S,0.0125,0.0,TN,0
676,3,"Edvardsson, Mr. Gustaf Hjalmar",male,18.0,0,0,349912,7.775,,S,0.0,0.0,TN,0
677,3,"Sawyer, Mr. Frederick Charles",male,24.5,0,0,342826,8.05,,S,0.0,0.0,TN,0
678,3,"Turja, Miss. Anna Sofia",female,18.0,0,0,4138,9.8417,,S,0.23,0.0,FN,1
679,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,43.0,1,6,CA 2144,46.9,,S,0.11,0.0,TN,0
680,1,"Cardeza, Mr. Thomas Drake Martinez",male,36.0,0,1,PC 17755,512.3292,B51 B53 B55,C,0.505,1.0,TP,1
681,3,"Peters, Miss. Katie",female,,0,0,330935,8.1375,,Q,0.062110155195681506,0.0,TN,0
682,1,"Hassab, Mr. Hammad",male,27.0,0,0,PC 17572,76.7292,D49,C,0.4483333333333333,0.0,FN,1
683,3,"Olsvigen, Mr. Thor Anderson",male,20.0,0,0,6563,9.225,,S,0.0010344827586206897,0.0,TN,0
684,3,"Goodwin, Mr. Charles Edward",male,14.0,5,2,CA 2144,46.9,,S,0.01,0.0,TN,0
685,2,"Brown, Mr. Thomas William Solomon",male,60.0,1,1,29750,39.0,,S,0.07,0.0,TN,0
686,2,"Laroche, Mr. Joseph Philippe Lemercier",male,25.0,1,2,SC/Paris 2123,41.5792,,C,0.02,0.0,TN,0
687,3,"Panula, Mr. Jaako Arnold",male,14.0,4,1,3101295,39.6875,,S,0.0,0.0,TN,0
688,3,"Dakic, Mr. Branko",male,19.0,0,0,349228,10.1708,,S,0.2944285714285714,0.0,TN,0
689,3,"Fischer, Mr. Eberhard Thelander",male,18.0,0,0,350036,7.7958,,S,0.0,0.0,TN,0
690,1,"Madill, Miss. Georgette Alexandra",female,15.0,0,1,24160,211.3375,B5,S,1.0,1.0,TP,1
691,1,"Dick, Mr. Albert Adrian",male,31.0,1,0,17474,57.0,B20,S,0.221,0.0,FN,1
692,3,"Karun, Miss. Manca",female,4.0,0,1,349256,13.4167,,C,0.89,1.0,TP,1
693,3,"Lam, Mr. Ali",male,,0,0,1601,56.4958,,S,0.49328571428571444,0.0,FN,1
694,3,"Saad, Mr. Khalil",male,25.0,0,0,2672,7.225,,C,0.0013636363636363635,0.0,TN,0
695,1,"Weir, Col. John",male,60.0,0,0,113800,26.55,,S,0.26,0.0,TN,0
696,2,"Chapman, Mr. Charles Henry",male,52.0,0,0,248731,13.5,,S,0.025,0.0,TN,0
697,3,"Kelly, Mr. James",male,44.0,0,0,363592,8.05,,S,0.5033333333333334,1.0,FP,0
698,3,"Mullens, Miss. Katherine ""Katie""",female,,0,0,35852,7.7333,,Q,0.801916483769741,1.0,TP,1
699,1,"Thayer, Mr. John Borland",male,49.0,1,1,17421,110.8833,C68,C,0.62,1.0,FP,0
700,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42.0,0,0,348121,7.65,F G63,S,0.01,0.0,TN,0
701,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,18.0,1,0,PC 17757,227.525,C62 C64,C,0.99,1.0,TP,1
702,1,"Silverthorne, Mr. Spencer Victor",male,35.0,0,0,PC 17475,26.2875,E24,S,0.83,1.0,TP,1
